name,0_6,7_10,11_18,19_23
가락1동,58.42396313,52.44354839,42.16129032,53.12258065
가락2동,58.42396313,52.44354839,42.16129032,53.12258065
가락본동,58.42396313,52.44354839,42.16129032,53.12258065
가리봉동,55.38248848,49.58870968,43.78629032,53.43870968
가산동,55.38248848,49.58870968,43.78629032,53.43870968
가양1동,66.56221198,58.17741935,45.875,60.36129032
가양2동,66.56221198,58.17741935,45.875,60.36129032
가양3동,66.56221198,58.17741935,45.875,60.36129032
가회동,62.39170507,58.96774194,47.14516129,57.83870968
갈현1동,76.08294931,63.92741935,45.96370968,70.17419355
갈현2동,76.08294931,63.92741935,45.96370968,70.17419355
강일동,66.59447005,59.76612903,41.39112903,57.68387097
개봉1동,55.38248848,49.58870968,43.78629032,53.43870968
개봉2동,55.38248848,49.58870968,43.78629032,53.43870968
개봉3동,55.38248848,49.58870968,43.78629032,53.43870968
개포1동,60.71889401,52.83870968,43.36693548,55.10322581
개포2동,58.42396313,52.44354839,42.16129032,53.12258065
개포4동,60.71889401,52.83870968,43.36693548,55.10322581
거여1동,58.42396313,52.44354839,42.16129032,53.12258065
거여2동,58.42396313,52.44354839,42.16129032,53.12258065
고덕1동,66.59447005,59.76612903,41.39112903,57.68387097
고덕2동,66.59447005,59.76612903,41.39112903,57.68387097
고척1동,55.38248848,49.58870968,43.78629032,53.43870968
고척2동,55.38248848,49.58870968,43.78629032,53.43870968
공덕동,55.77419355,51.25806452,42.69354839,52.33548387
공릉1동,65.70967742,57.79032258,47.06451613,61.25806452
공릉2동,75.02304147,61.99193548,43.68548387,66.77419355
공항동,66.56221198,58.17741935,45.875,60.36129032
광장동,56.05069124,52.38709677,42.3266129,51.15483871
광희동,62.39170507,58.96774194,47.14516129,57.83870968
교남동,62.39170507,58.96774194,47.14516129,57.83870968
구로1동,55.38248848,49.58870968,43.78629032,53.43870968
구로2동,55.38248848,49.58870968,43.78629032,53.43870968
구로3동,55.38248848,49.58870968,43.78629032,53.43870968
구로4동,55.38248848,49.58870968,43.78629032,53.43870968
구로5동,55.38248848,49.58870968,43.78629032,53.43870968
구산동,76.08294931,63.92741935,45.96370968,70.17419355
구의1동,56.05069124,52.38709677,42.3266129,51.15483871
구의2동,56.05069124,52.38709677,42.3266129,51.15483871
구의3동,56.05069124,52.38709677,42.3266129,51.15483871
군자동,56.05069124,52.38709677,42.3266129,51.15483871
금호1가동,55.77419355,51.25806452,42.69758065,52.33548387
금호2·3가동,55.77419355,51.25806452,42.69758065,52.33548387
금호4가동,55.77419355,51.25806452,42.69758065,52.33548387
길동,62.55299539,57.72580645,42.25403226,55.20645161
길음1동,54.10599078,51.07258065,41.89112903,50.57419355
길음2동,65.70967742,57.79032258,47.06451613,61.25806452
낙성대동,71.10599078,62.42741935,49.23387097,65.93548387
난곡동,57.21658986,51.04032258,43.36693548,53.81935484
난향동,55.38248848,49.58870968,43.78629032,53.43870968
남가좌1동,61.31797235,54.12096774,45.49596774,58.36129032
남가좌2동,61.31797235,54.12096774,45.49596774,58.36129032
남영동,55.77419355,51.25806452,42.69354839,52.33548387
남현동,71.10599078,62.42741935,49.23387097,65.93548387
내곡동,65.43778802,55.02419355,48.91532258,63.7483871
노량진1동,57.21658986,51.04032258,43.36693548,53.81935484
노량진2동,57.21658986,51.04032258,43.36693548,53.81935484
녹번동,61.31797235,54.12096774,45.49596774,58.36129032
논현1동,60.71889401,52.83870968,43.36693548,55.10322581
논현2동,55.77419355,51.25806452,42.69758065,52.33548387
능동,56.05069124,52.38709677,42.3266129,51.15483871
다산동,55.77419355,51.25806452,42.69354839,52.33548387
답십리1동,54.10599078,51.07258065,41.89112903,50.57419355
답십리2동,54.10599078,51.07258065,41.89112903,50.57419355
당산1동,57.44700461,51.35483871,44.06854839,54.31612903
당산2동,55.14746544,51.77419355,43.62096774,51.4516129
대림1동,57.21658986,51.04032258,43.36693548,53.81935484
대림2동,55.38248848,49.58870968,43.78629032,53.43870968
대림3동,55.38248848,49.58870968,43.78629032,53.43870968
대방동,57.21658986,51.04032258,43.36693548,53.81935484
대조동,76.08294931,63.92741935,45.96370968,70.17419355
대치1동,60.71889401,52.83870968,43.36693548,55.10322581
대치2동,60.71889401,52.83870968,43.36693548,55.10322581
대치4동,60.71889401,52.83870968,43.36693548,55.10322581
대학동,57.21658986,51.04032258,43.36693548,53.81935484
대흥동,55.14746544,51.77419355,43.62096774,51.4516129
도곡1동,60.71889401,52.83870968,43.36693548,55.10322581
도곡2동,60.71889401,52.83870968,43.36693548,55.10322581
도림동,57.21658986,51.04032258,43.36693548,53.81935484
도봉1동,67.49769585,60.31451613,43.9233871,61.61290323
도봉2동,67.49769585,60.31451613,43.9233871,61.61290323
도화동,55.14746544,51.77419355,43.62096774,51.4516129
독산1동,55.38248848,49.58870968,43.78629032,53.43870968
독산2동,55.38248848,49.58870968,43.78629032,53.43870968
독산3동,57.21658986,51.04032258,43.36693548,53.81935484
독산4동,55.38248848,49.58870968,43.78629032,53.43870968
돈암1동,54.10599078,51.07258065,41.89112903,50.57419355
돈암2동,62.39170507,58.96774194,47.14516129,57.83870968
동선동,54.10599078,51.07258065,41.89112903,50.57419355
동화동,54.10599078,51.07258065,41.89112903,50.57419355
둔촌1동,62.55299539,57.72580645,42.25403226,55.20645161
둔촌2동,62.55299539,57.72580645,42.25403226,55.20645161
등촌1동,57.44700461,51.35483871,44.06854839,54.31612903
등촌2동,57.44700461,51.35483871,44.06854839,54.31612903
등촌3동,57.44700461,51.35483871,44.06854839,54.31612903
마장동,54.10599078,51.07258065,41.89112903,50.57419355
마천1동,58.42396313,52.44354839,42.16129032,53.12258065
마천2동,58.42396313,52.44354839,42.16129032,53.12258065
망우본동,54.18894009,51.85483871,41.88306452,50.58709677
망우3동,54.18894009,51.85483871,41.88306452,50.58709677
망원1동,55.14746544,51.77419355,43.62096774,51.4516129
망원2동,55.14746544,51.77419355,43.62096774,51.4516129
면목본동,54.18894009,51.85483871,41.88306452,50.58709677
면목2동,54.18894009,51.85483871,41.88306452,50.58709677
면목3·8동,54.18894009,51.85483871,41.88306452,50.58709677
면목4동,54.18894009,51.85483871,41.88306452,50.58709677
면목5동,54.18894009,51.85483871,41.88306452,50.58709677
면목7동,54.18894009,51.85483871,41.88306452,50.58709677
명동,62.39170507,58.96774194,47.14516129,57.83870968
명일1동,62.55299539,57.72580645,42.25403226,55.20645161
명일2동,62.55299539,57.72580645,42.25403226,55.20645161
목1동,57.44700461,51.35483871,44.06854839,54.31612903
목2동,57.44700461,51.35483871,44.06854839,54.31612903
목3동,57.44700461,51.35483871,44.06854839,54.31612903
목4동,57.44700461,51.35483871,44.06854839,54.31612903
목5동,57.44700461,51.35483871,44.06854839,54.31612903
무악동,62.39170507,58.96774194,47.14516129,57.83870968
묵1동,75.02304147,61.99193548,43.68548387,66.77419355
묵2동,75.02304147,61.99193548,43.68548387,66.77419355
문래동,55.14746544,51.77419355,43.62096774,51.4516129
문정1동,58.42396313,52.44354839,42.16129032,53.12258065
문정2동,58.42396313,52.44354839,42.16129032,53.12258065
미성동,57.21658986,51.04032258,43.36693548,53.81935484
미아동,65.70967742,57.79032258,47.06451613,61.25806452
반포1동,71.10599078,62.42741935,49.23387097,65.93548387
반포2동,71.10599078,62.42741935,49.23387097,65.93548387
반포3동,71.10599078,62.42741935,49.23387097,65.93548387
반포4동,71.10599078,62.42741935,49.23387097,65.93548387
반포본동,71.10599078,62.42741935,49.23387097,65.93548387
발산1동,66.56221198,58.17741935,45.875,60.36129032
방배1동,71.10599078,62.42741935,49.23387097,65.93548387
방배2동,71.10599078,62.42741935,49.23387097,65.93548387
방배3동,71.10599078,62.42741935,49.23387097,65.93548387
방배4동,71.10599078,62.42741935,49.23387097,65.93548387
방배본동,71.10599078,62.42741935,49.23387097,65.93548387
방이1동,58.42396313,52.44354839,42.16129032,53.12258065
방이2동,56.05069124,52.38709677,42.3266129,51.15483871
방학1동,67.49769585,60.31451613,43.9233871,61.61290323
방학2동,67.49769585,60.31451613,43.9233871,61.61290323
방학3동,67.49769585,60.31451613,43.9233871,61.61290323
방화1동,66.56221198,58.17741935,45.875,60.36129032
방화2동,66.56221198,58.17741935,45.875,60.36129032
방화3동,66.56221198,58.17741935,45.875,60.36129032
번1동,65.70967742,57.79032258,47.06451613,61.25806452
번2동,65.70967742,57.79032258,47.06451613,61.25806452
번3동,65.70967742,57.79032258,47.06451613,61.25806452
보광동,55.77419355,51.25806452,42.69354839,52.33548387
보라매동,57.21658986,51.04032258,43.36693548,53.81935484
보문동,54.10599078,51.07258065,41.89112903,50.57419355
부암동,62.39170507,58.96774194,47.14516129,57.83870968
북가좌1동,61.31797235,54.12096774,45.49596774,58.36129032
북가좌2동,61.31797235,54.12096774,45.49596774,58.36129032
북아현동,55.14746544,51.77419355,43.62096774,51.4516129
불광1동,76.08294931,63.92741935,45.96370968,70.17419355
불광2동,76.08294931,63.92741935,45.96370968,70.17419355
사근동,54.10599078,51.07258065,41.89112903,50.57419355
사당1동,71.10599078,62.42741935,49.23387097,65.93548387
사당2동,71.10599078,62.42741935,49.23387097,65.93548387
사당3동,71.10599078,62.42741935,49.23387097,65.93548387
사당4동,71.10599078,62.42741935,49.23387097,65.93548387
사당5동,71.10599078,62.42741935,49.23387097,65.93548387
사직동,62.39170507,58.96774194,47.14516129,57.83870968
삼각산동,65.70967742,57.79032258,47.06451613,61.25806452
삼선동,62.39170507,58.96774194,47.14516129,57.83870968
삼성1동,60.71889401,52.83870968,43.36693548,55.10322581
삼성2동,60.71889401,52.83870968,43.36693548,55.10322581
삼성동,57.21658986,51.04032258,43.36693548,53.81935484
삼양동,65.70967742,57.79032258,47.06451613,61.25806452
삼전동,58.42396313,52.44354839,42.16129032,53.12258065
삼청동,62.39170507,58.96774194,47.14516129,57.83870968
상계10동,67.49769585,60.31451613,43.9233871,61.61290323
상계1동,67.49769585,60.31451613,43.9233871,61.61290323
상계2동,67.49769585,60.31451613,43.9233871,61.61290323
상계3·4동,67.49769585,60.31451613,43.9233871,61.61290323
상계5동,67.49769585,60.31451613,43.9233871,61.61290323
상계6·7동,67.49769585,60.31451613,43.9233871,61.61290323
상계8동,67.49769585,60.31451613,43.9233871,61.61290323
상계9동,67.49769585,60.31451613,43.9233871,61.61290323
상도1동,57.21658986,51.04032258,43.36693548,53.81935484
