경도,위도,다발지역폴리곤
127.0661655,37.24653487,"{""type"":""Polygon"",""coordinates"":[[[127.06796218,37.24653487],[127.06792765,37.24625585],[127.06782542,37.24598756],[127.06765939,37.24574029],[127.06743596,37.24552357],[127.0671637,37.2453457],[127.06685309,37.24521354],[127.06651605,37.24513215],[127.06616555,37.24510467],[127.06581504,37.24513215],[127.065478,37.24521354],[127.06516739,37.2453457],[127.06489514,37.24552357],[127.0646717,37.24574029],[127.06450568,37.24598756],[127.06440344,37.24625585],[127.06436892,37.24653487],[127.06440344,37.24681388],[127.06450568,37.24708217],[127.0646717,37.24732943],[127.06489514,37.24754616],[127.06516739,37.24772402],[127.065478,37.24785618],[127.06581504,37.24793756],[127.06616555,37.24796504],[127.06651605,37.24793756],[127.06685309,37.24785618],[127.0671637,37.24772402],[127.06743596,37.24754616],[127.06765939,37.24732943],[127.06782542,37.24708217],[127.06792765,37.24681388],[127.06796218,37.24653487]]]}"
127.1285656,37.43410914,"{""type"":""Polygon"",""coordinates"":[[[127.13036225,37.43410914],[127.13032773,37.43383082],[127.13022549,37.43356319],[127.13005947,37.43331655],[127.12983603,37.43310036],[127.12956378,37.43292294],[127.12925316,37.4327911],[127.12891613,37.43270992],[127.12856562,37.43268251],[127.12821512,37.43270992],[127.12787808,37.4327911],[127.12756747,37.43292294],[127.12729521,37.43310036],[127.12707178,37.43331655],[127.12690575,37.43356319],[127.12680351,37.43383082],[127.12676899,37.43410914],[127.12680351,37.43438746],[127.12690575,37.43465508],[127.12707178,37.43490172],[127.12729521,37.43511791],[127.12756747,37.43529532],[127.12787808,37.43542715],[127.12821512,37.43550833],[127.12856562,37.43553575],[127.12891613,37.43550833],[127.12925316,37.43542715],[127.12956378,37.43529532],[127.12983603,37.43511791],[127.13005947,37.43490172],[127.13022549,37.43465508],[127.13032773,37.43438746],[127.13036225,37.43410914]]]}"
127.17892,37.44396602,"{""type"":""Polygon"",""coordinates"":[[[127.1807166,37.44396602],[127.18068208,37.44368774],[127.18057984,37.44342015],[127.18041381,37.44317353],[127.18019038,37.44295738],[127.17991812,37.44277998],[127.17960751,37.44264816],[127.17927047,37.44256699],[127.17891997,37.44253958],[127.17856946,37.44256699],[127.17823243,37.44264816],[127.17792181,37.44277998],[127.17764956,37.44295738],[127.17742612,37.44317353],[127.1772601,37.44342015],[127.17715786,37.44368774],[127.17712334,37.44396602],[127.17715786,37.4442443],[127.1772601,37.44451189],[127.17742612,37.4447585],[127.17764956,37.44497465],[127.17792181,37.44515205],[127.17823243,37.44528386],[127.17856946,37.44536503],[127.17891997,37.44539244],[127.17927047,37.44536503],[127.17960751,37.44528386],[127.17991812,37.44515205],[127.18019038,37.44497465],[127.18041381,37.4447585],[127.18057984,37.44451189],[127.18068208,37.4442443],[127.1807166,37.44396602]]]}"
126.7943873,37.48114246,"{""type"":""Polygon"",""coordinates"":[[[126.79618397,37.48114246],[126.79614945,37.48086432],[126.79604721,37.48059686],[126.79588118,37.48035037],[126.79565775,37.48013432],[126.79538549,37.47995701],[126.79507488,37.47982525],[126.79473784,37.47974412],[126.79438734,37.47971672],[126.79403683,37.47974412],[126.7936998,37.47982525],[126.79338919,37.47995701],[126.79311693,37.48013432],[126.7928935,37.48035037],[126.79272747,37.48059686],[126.79262523,37.48086432],[126.79259071,37.48114246],[126.79262523,37.4814206],[126.79272747,37.48168806],[126.7928935,37.48193455],[126.79311693,37.48215059],[126.79338919,37.4823279],[126.7936998,37.48245964],[126.79403683,37.48254078],[126.79438734,37.48256817],[126.79473784,37.48254078],[126.79507488,37.48245964],[126.79538549,37.4823279],[126.79565775,37.48215059],[126.79588118,37.48193455],[126.79604721,37.48168806],[126.79614945,37.4814206],[126.79618397,37.48114246]]]}"
126.7889711,37.53221928,"{""type"":""Polygon"",""coordinates"":[[[126.79076777,37.53221928],[126.79073324,37.53194133],[126.79063101,37.53167406],[126.79046498,37.53142773],[126.79024155,37.53121183],[126.78996929,37.53103464],[126.78965868,37.53090298],[126.78932164,37.5308219],[126.78897114,37.53079452],[126.78862063,37.5308219],[126.78828359,37.53090298],[126.78797298,37.53103464],[126.78770073,37.53121183],[126.78747729,37.53142773],[126.78731127,37.53167406],[126.78720903,37.53194133],[126.78717451,37.53221928],[126.78720903,37.53249724],[126.78731127,37.53276451],[126.78747729,37.53301083],[126.78770073,37.53322673],[126.78797298,37.53340391],[126.78828359,37.53353557],[126.78862063,37.53361664],[126.78897114,37.53364402],[126.78932164,37.53361664],[126.78965868,37.53353557],[126.78996929,37.53340391],[126.79024155,37.53322673],[126.79046498,37.53301083],[126.79063101,37.53276451],[126.79073324,37.53249724],[126.79076777,37.53221928]]]}"
127.0943949,37.05758145,"{""type"":""Polygon"",""coordinates"":[[[127.09619151,37.05758145],[127.09615698,37.05730173],[127.09605475,37.05703277],[127.09588872,37.05678489],[127.09566529,37.05656762],[127.09539303,37.05638931],[127.09508242,37.05625681],[127.09474538,37.05617522],[127.09439488,37.05614767],[127.09404437,37.05617522],[127.09370734,37.05625681],[127.09339672,37.05638931],[127.09312447,37.05656762],[127.09290103,37.05678489],[127.09273501,37.05703277],[127.09263277,37.05730173],[127.09259825,37.05758145],[127.09263277,37.05786116],[127.09273501,37.05813012],[127.09290103,37.058378],[127.09312447,37.05859527],[127.09339672,37.05877357],[127.09370734,37.05890606],[127.09404437,37.05898765],[127.09439488,37.0590152],[127.09474538,37.05898765],[127.09508242,37.05890606],[127.09539303,37.05877357],[127.09566529,37.05859527],[127.09588872,37.058378],[127.09605475,37.05813012],[127.09615698,37.05786116],[127.09619151,37.05758145]]]}"
126.8611865,37.30178985,"{""type"":""Polygon"",""coordinates"":[[[126.86298314,37.30178985],[126.86294862,37.30151104],[126.86284638,37.30124294],[126.86268035,37.30099586],[126.86245692,37.30077929],[126.86218466,37.30060156],[126.86187405,37.30046949],[126.86153701,37.30038816],[126.86118651,37.3003607],[126.860836,37.30038816],[126.86049897,37.30046949],[126.86018836,37.30060156],[126.8599161,37.30077929],[126.85969267,37.30099586],[126.85952664,37.30124294],[126.8594244,37.30151104],[126.85938988,37.30178985],[126.8594244,37.30206866],[126.85952664,37.30233676],[126.85969267,37.30258383],[126.8599161,37.3028004],[126.86018836,37.30297813],[126.86049897,37.30311019],[126.860836,37.30319152],[126.86118651,37.30321898],[126.86153701,37.30319152],[126.86187405,37.30311019],[126.86218466,37.30297813],[126.86245692,37.3028004],[126.86268035,37.30258383],[126.86284638,37.30233676],[126.86294862,37.30206866],[126.86298314,37.30178985]]]}"
126.7950334,37.34384203,"{""type"":""Polygon"",""coordinates"":[[[126.79683006,37.34384203],[126.79679554,37.34356337],[126.7966933,37.34329543],[126.79652727,37.34304848],[126.79630384,37.34283203],[126.79603158,37.3426544],[126.79572097,37.3425224],[126.79538393,37.34244112],[126.79503343,37.34241368],[126.79468292,37.34244112],[126.79434589,37.3425224],[126.79403527,37.3426544],[126.79376302,37.34283203],[126.79353958,37.34304848],[126.79337356,37.34329543],[126.79327132,37.34356337],[126.7932368,37.34384203],[126.79327132,37.34412068],[126.79337356,37.34438863],[126.79353958,37.34463557],[126.79376302,37.34485201],[126.79403527,37.34502964],[126.79434589,37.34516163],[126.79468292,37.34524291],[126.79503343,37.34527035],[126.79538393,37.34524291],[126.79572097,37.34516163],[126.79603158,37.34502964],[126.79630384,37.34485201],[126.79652727,37.34463557],[126.7966933,37.34438863],[126.79679554,37.34412068],[126.79683006,37.34384203]]]}"
126.8146778,37.34053816,"{""type"":""Polygon"",""coordinates"":[[[126.81647446,37.34053816],[126.81643994,37.34025949],[126.8163377,37.33999153],[126.81617167,37.33974458],[126.81594824,37.33952812],[126.81567598,37.33935048],[126.81536537,37.33921848],[126.81502833,37.33913719],[126.81467783,37.33910974],[126.81432732,37.33913719],[126.81399029,37.33921848],[126.81367967,37.33935048],[126.81340742,37.33952812],[126.81318398,37.33974458],[126.81301796,37.33999153],[126.81291572,37.34025949],[126.8128812,37.34053816],[126.81291572,37.34081683],[126.81301796,37.34108478],[126.81318398,37.34133173],[126.81340742,37.34154818],[126.81367967,37.34172582],[126.81399029,37.34185782],[126.81432732,37.3419391],[126.81467783,37.34196655],[126.81502833,37.3419391],[126.81536537,37.34185782],[126.81567598,37.34172582],[126.81594824,37.34154818],[126.81617167,37.34133173],[126.8163377,37.34108478],[126.81643994,37.34081683],[126.81647446,37.34053816]]]}"
126.8104055,37.336747,"{""type"":""Polygon"",""coordinates"":[[[126.81220213,37.336747],[126.81216761,37.33646832],[126.81206537,37.33620034],[126.81189934,37.33595338],[126.81167591,37.33573691],[126.81140365,37.33555926],[126.81109304,37.33542725],[126.81075601,37.33534596],[126.8104055,37.33531851],[126.81005499,37.33534596],[126.80971796,37.33542725],[126.80940735,37.33555926],[126.80913509,37.33573691],[126.80891166,37.33595338],[126.80874563,37.33620034],[126.80864339,37.33646832],[126.80860887,37.336747],[126.80864339,37.33702568],[126.80874563,37.33729365],[126.80891166,37.33754061],[126.80913509,37.33775707],[126.80940735,37.33793472],[126.80971796,37.33806672],[126.81005499,37.33814801],[126.8104055,37.33817546],[126.81075601,37.33814801],[126.81109304,37.33806672],[126.81140365,37.33793472],[126.81167591,37.33775707],[126.81189934,37.33754061],[126.81206537,37.33729365],[126.81216761,37.33702568],[126.81220213,37.336747]]]}"
126.7083455,37.69776409,"{""type"":""Polygon"",""coordinates"":[[[126.71014214,37.69776409],[126.71010762,37.69748675],[126.71000538,37.69722007],[126.70983936,37.69697429],[126.70961592,37.69675887],[126.70934367,37.69658208],[126.70903305,37.69645071],[126.70869602,37.69636981],[126.70834551,37.69634249],[126.70799501,37.69636981],[126.70765797,37.69645071],[126.70734736,37.69658208],[126.7070751,37.69675887],[126.70685167,37.69697429],[126.70668564,37.69722007],[126.70658341,37.69748675],[126.70654888,37.69776409],[126.70658341,37.69804142],[126.70668564,37.6983081],[126.70685167,37.69855387],[126.7070751,37.69876929],[126.70734736,37.69894608],[126.70765797,37.69907744],[126.70799501,37.69915834],[126.70834551,37.69918565],[126.70869602,37.69915834],[126.70903305,37.69907744],[126.70934367,37.69894608],[126.70961592,37.69876929],[126.70983936,37.69855387],[126.71000538,37.6983081],[126.71010762,37.69804142],[126.71014214,37.69776409]]]}"
126.7277999,37.66284243,"{""type"":""Polygon"",""coordinates"":[[[126.72959649,37.66284243],[126.72956197,37.66256496],[126.72945973,37.66229816],[126.72929371,37.66205226],[126.72907027,37.66183674],[126.72879802,37.66165986],[126.7284874,37.66152843],[126.72815037,37.66144749],[126.72779986,37.66142017],[126.72744936,37.66144749],[126.72711232,37.66152843],[126.72680171,37.66165986],[126.72652945,37.66183674],[126.72630602,37.66205226],[126.72613999,37.66229816],[126.72603775,37.66256496],[126.72600323,37.66284243],[126.72603775,37.66311989],[126.72613999,37.6633867],[126.72630602,37.66363258],[126.72652945,37.6638481],[126.72680171,37.66402498],[126.72711232,37.6641564],[126.72744936,37.66423734],[126.72779986,37.66426466],[126.72815037,37.66423734],[126.7284874,37.6641564],[126.72879802,37.66402498],[126.72907027,37.6638481],[126.72929371,37.66363258],[126.72945973,37.6633867],[126.72956197,37.66311989],[126.72959649,37.66284243]]]}"
127.1815467,37.06234611,"{""type"":""Polygon"",""coordinates"":[[[127.18334329,37.06234611],[127.18330877,37.06206641],[127.18320653,37.06179747],[127.18304051,37.0615496],[127.18281707,37.06133234],[127.18254482,37.06115404],[127.1822342,37.06102156],[127.18189717,37.06093997],[127.18154666,37.06091242],[127.18119616,37.06093997],[127.18085912,37.06102156],[127.18054851,37.06115404],[127.18027625,37.06133234],[127.18005282,37.0615496],[127.17988679,37.06179747],[127.17978455,37.06206641],[127.17975003,37.06234611],[127.17978455,37.06262581],[127.17988679,37.06289475],[127.18005282,37.06314261],[127.18027625,37.06335987],[127.18054851,37.06353816],[127.18085912,37.06367064],[127.18119616,37.06375223],[127.18154666,37.06377977],[127.18189717,37.06375223],[127.1822342,37.06367064],[127.18254482,37.06353816],[127.18281707,37.06335987],[127.18304051,37.06314261],[127.18320653,37.06289475],[127.18330877,37.06262581],[127.18334329,37.06234611]]]}"
127.0459909,37.81837757,"{""type"":""Polygon"",""coordinates"":[[[127.0477875,37.81837757],[127.04775298,37.81810068],[127.04765074,37.81783444],[127.04748472,37.81758906],[127.04726128,37.81737399],[127.04698903,37.81719748],[127.04667841,37.81706633],[127.04634138,37.81698556],[127.04599087,37.81695829],[127.04564037,37.81698556],[127.04530333,37.81706633],[127.04499272,37.81719748],[127.04472046,37.81737399],[127.04449703,37.81758906],[127.044331,37.81783444],[127.04422876,37.81810068],[127.04419424,37.81837757],[127.04422876,37.81865445],[127.044331,37.81892069],[127.04449703,37.81916606],[127.04472046,37.81938113],[127.04499272,37.81955763],[127.04530333,37.81968878],[127.04564037,37.81976955],[127.04599087,37.81979682],[127.04634138,37.81976955],[127.04667841,37.81968878],[127.04698903,37.81955763],[127.04726128,37.81938113],[127.04748472,37.81916606],[127.04765074,37.81892069],[127.04775298,37.81865445],[127.0477875,37.81837757]]]}"
126.8482086,37.61719169,"{""type"":""Polygon"",""coordinates"":[[[126.85000521,37.61719169],[126.84997069,37.61691406],[126.84986845,37.61664709],[126.84970242,37.61640104],[126.84947899,37.61618539],[126.84920673,37.6160084],[126.84889612,37.61587689],[126.84855908,37.6157959],[126.84820858,37.61576856],[126.84785807,37.6157959],[126.84752104,37.61587689],[126.84721042,37.6160084],[126.84693817,37.61618539],[126.84671473,37.61640104],[126.84654871,37.61664709],[126.84644647,37.61691406],[126.84641195,37.61719169],[126.84644647,37.61746933],[126.84654871,37.6177363],[126.84671473,37.61798233],[126.84693817,37.61819799],[126.84721042,37.61837497],[126.84752104,37.61850648],[126.84785807,37.61858746],[126.84820858,37.6186148],[126.84855908,37.61858746],[126.84889612,37.61850648],[126.84920673,37.61837497],[126.84947899,37.61819799],[126.84970242,37.61798233],[126.84986845,37.6177363],[126.84997069,37.61746933],[126.85000521,37.61719169]]]}"
126.9695108,37.30047311,"{""type"":""Polygon"",""coordinates"":[[[126.97130738,37.30047311],[126.97127286,37.30019429],[126.97117062,37.29992619],[126.97100459,37.2996791],[126.97078116,37.29946253],[126.9705089,37.29928479],[126.97019829,37.29915272],[126.96986126,37.29907139],[126.96951075,37.29904393],[126.96916025,37.29907139],[126.96882321,37.29915272],[126.9685126,37.29928479],[126.96824034,37.29946253],[126.96801691,37.2996791],[126.96785088,37.29992619],[126.96774864,37.30019429],[126.96771412,37.30047311],[126.96774864,37.30075192],[126.96785088,37.30102002],[126.96801691,37.3012671],[126.96824034,37.30148367],[126.9685126,37.3016614],[126.96882321,37.30179347],[126.96916025,37.30187479],[126.96951075,37.30190226],[126.96986126,37.30187479],[126.97019829,37.30179347],[126.9705089,37.3016614],[126.97078116,37.30148367],[126.97100459,37.3012671],[126.97117062,37.30102002],[126.97127286,37.30075192],[126.97130738,37.30047311]]]}"
127.6698742,37.96298744,"{""type"":""Polygon"",""coordinates"":[[[127.67167084,37.96298744],[127.67163632,37.9627111],[127.67153408,37.96244537],[127.67136805,37.96220048],[127.67114462,37.96198583],[127.67087236,37.96180967],[127.67056175,37.96167877],[127.67022472,37.96159816],[127.66987421,37.96157095],[127.6695237,37.96159816],[127.66918667,37.96167877],[127.66887606,37.96180967],[127.6686038,37.96198583],[127.66838037,37.96220048],[127.66821434,37.96244537],[127.6681121,37.9627111],[127.66807758,37.96298744],[127.6681121,37.96326378],[127.66821434,37.9635295],[127.66838037,37.96377439],[127.6686038,37.96398903],[127.66887606,37.96416519],[127.66918667,37.96429608],[127.6695237,37.96437669],[127.66987421,37.9644039],[127.67022472,37.96437669],[127.67056175,37.96429608],[127.67087236,37.96416519],[127.67114462,37.96398903],[127.67136805,37.96377439],[127.67153408,37.9635295],[127.67163632,37.96326378],[127.67167084,37.96298744]]]}"
127.9276866,37.3518685,"{""type"":""Polygon"",""coordinates"":[[[127.92948328,37.3518685],[127.92944876,37.35158988],[127.92934652,37.35132196],[127.92918049,37.35107504],[127.92895706,37.35085861],[127.9286848,37.350681],[127.92837419,37.35054902],[127.92803715,37.35046774],[127.92768665,37.3504403],[127.92733614,37.35046774],[127.92699911,37.35054902],[127.92668849,37.350681],[127.92641624,37.35085861],[127.9261928,37.35107504],[127.92602678,37.35132196],[127.92592454,37.35158988],[127.92589002,37.3518685],[127.92592454,37.35214713],[127.92602678,37.35241504],[127.9261928,37.35266195],[127.92641624,37.35287837],[127.92668849,37.35305598],[127.92699911,37.35318796],[127.92733614,37.35326923],[127.92768665,37.35329667],[127.92803715,37.35326923],[127.92837419,37.35318796],[127.9286848,37.35305598],[127.92895706,37.35287837],[127.92918049,37.35266195],[127.92934652,37.35241504],[127.92944876,37.35214713],[127.92948328,37.3518685]]]}"
128.5922488,37.19488916,"{""type"":""Polygon"",""coordinates"":[[[128.59404542,37.19488916],[128.5940109,37.19460995],[128.59390866,37.19434147],[128.59374264,37.19409404],[128.5935192,37.19387717],[128.59324695,37.19369918],[128.59293633,37.19356692],[128.5925993,37.19348548],[128.59224879,37.19345798],[128.59189829,37.19348548],[128.59156125,37.19356692],[128.59125064,37.19369918],[128.59097838,37.19387717],[128.59075495,37.19409404],[128.59058892,37.19434147],[128.59048668,37.19460995],[128.59045216,37.19488916],[128.59048668,37.19516837],[128.59058892,37.19543684],[128.59075495,37.19568427],[128.59097838,37.19590114],[128.59125064,37.19607912],[128.59156125,37.19621137],[128.59189829,37.19629281],[128.59224879,37.19632031],[128.5925993,37.19629281],[128.59293633,37.19621137],[128.59324695,37.19607912],[128.5935192,37.19590114],[128.59374264,37.19568427],[128.59390866,37.19543684],[128.5940109,37.19516837],[128.59404542,37.19488916]]]}"
127.5515416,36.65069198,"{""type"":""Polygon"",""coordinates"":[[[127.55333826,36.65069198],[127.55330374,36.65041077],[127.5532015,36.65014037],[127.55303547,36.64989116],[127.55281204,36.64967273],[127.55253978,36.64949347],[127.55222917,36.64936027],[127.55189213,36.64927824],[127.55154163,36.64925055],[127.55119112,36.64927824],[127.55085409,36.64936027],[127.55054347,36.64949347],[127.55027122,36.64967273],[127.55004779,36.64989116],[127.54988176,36.65014037],[127.54977952,36.65041077],[127.549745,36.65069198],[127.54977952,36.65097318],[127.54988176,36.65124358],[127.55004779,36.65149278],[127.55027122,36.65171121],[127.55054347,36.65189046],[127.55085409,36.65202366],[127.55119112,36.65210569],[127.55154163,36.65213338],[127.55189213,36.65210569],[127.55222917,36.65202366],[127.55253978,36.65189046],[127.55281204,36.65171121],[127.55303547,36.65149278],[127.5532015,36.65124358],[127.55330374,36.65097318],[127.55333826,36.65069198]]]}"
127.5143332,36.65817698,"{""type"":""Polygon"",""coordinates"":[[[127.51612986,36.65817698],[127.51609533,36.6578958],[127.51599309,36.65762542],[127.51582707,36.65737624],[127.51560363,36.65715783],[127.51533138,36.65697859],[127.51502077,36.6568454],[127.51468373,36.65676338],[127.51433322,36.65673568],[127.51398272,36.65676338],[127.51364568,36.6568454],[127.51333507,36.65697859],[127.51306281,36.65715783],[127.51283938,36.65737624],[127.51267335,36.65762542],[127.51257112,36.6578958],[127.51253659,36.65817698],[127.51257112,36.65845815],[127.51267335,36.65872853],[127.51283938,36.6589777],[127.51306281,36.65919611],[127.51333507,36.65937535],[127.51364568,36.65950853],[127.51398272,36.65959055],[127.51433322,36.65961824],[127.51468373,36.65959055],[127.51502077,36.65950853],[127.51533138,36.65937535],[127.51560363,36.65919611],[127.51582707,36.6589777],[127.51599309,36.65872853],[127.51609533,36.65845815],[127.51612986,36.65817698]]]}"
127.9207867,36.93885446,"{""type"":""Polygon"",""coordinates"":[[[127.92258335,36.93885446],[127.92254882,36.9385743],[127.92244659,36.93830492],[127.92228056,36.93805665],[127.92205713,36.93783904],[127.92178487,36.93766045],[127.92147426,36.93752775],[127.92113722,36.93744603],[127.92078672,36.93741844],[127.92043621,36.93744603],[127.92009917,36.93752775],[127.91978856,36.93766045],[127.91951631,36.93783904],[127.91929287,36.93805665],[127.91912685,36.93830492],[127.91902461,36.9385743],[127.91899009,36.93885446],[127.91902461,36.93913461],[127.91912685,36.93940399],[127.91929287,36.93965225],[127.91951631,36.93986986],[127.91978856,36.94004844],[127.92009917,36.94018114],[127.92043621,36.94026286],[127.92078672,36.94029045],[127.92113722,36.94026286],[127.92147426,36.94018114],[127.92178487,36.94004844],[127.92205713,36.93986986],[127.92228056,36.93965225],[127.92244659,36.93940399],[127.92254882,36.93913461],[127.92258335,36.93885446]]]}"
127.1400681,36.8257101,"{""type"":""Polygon"",""coordinates"":[[[127.14186472,36.8257101],[127.1418302,36.82542954],[127.14172796,36.82515975],[127.14156193,36.82491111],[127.1413385,36.82469318],[127.14106624,36.82451433],[127.14075563,36.82438143],[127.14041859,36.82429959],[127.14006809,36.82427195],[127.13971758,36.82429959],[127.13938055,36.82438143],[127.13906993,36.82451433],[127.13879768,36.82469318],[127.13857424,36.82491111],[127.13840822,36.82515975],[127.13830598,36.82542954],[127.13827146,36.8257101],[127.13830598,36.82599067],[127.13840822,36.82626045],[127.13857424,36.82650908],[127.13879768,36.82672701],[127.13906993,36.82690586],[127.13938055,36.82703875],[127.13971758,36.82712059],[127.14006809,36.82714822],[127.14041859,36.82712059],[127.14075563,36.82703875],[127.14106624,36.82690586],[127.1413385,36.82672701],[127.14156193,36.82650908],[127.14172796,36.82626045],[127.1418302,36.82599067],[127.14186472,36.8257101]]]}"
127.1381105,36.83895389,"{""type"":""Polygon"",""coordinates"":[[[127.13990716,36.83895389],[127.13987264,36.83867337],[127.1397704,36.83840363],[127.13960438,36.83815504],[127.13938094,36.83793714],[127.13910869,36.83775832],[127.13879807,36.83762544],[127.13846104,36.83754362],[127.13811053,36.83751599],[127.13776003,36.83754362],[127.13742299,36.83762544],[127.13711238,36.83775832],[127.13684012,36.83793714],[127.13661669,36.83815504],[127.13645066,36.83840363],[127.13634842,36.83867337],[127.1363139,36.83895389],[127.13634842,36.83923441],[127.13645066,36.83950414],[127.13661669,36.83975273],[127.13684012,36.83997062],[127.13711238,36.84014944],[127.13742299,36.84028231],[127.13776003,36.84036413],[127.13811053,36.84039176],[127.13846104,36.84036413],[127.13879807,36.84028231],[127.13910869,36.84014944],[127.13938094,36.83997062],[127.13960438,36.83975273],[127.1397704,36.83950414],[127.13987264,36.83923441],[127.13990716,36.83895389]]]}"
126.4026374,36.72303575,"{""type"":""Polygon"",""coordinates"":[[[126.40443401,36.72303575],[126.40439949,36.72275481],[126.40429725,36.72248466],[126.40413122,36.72223569],[126.40390779,36.72201747],[126.40363553,36.72183838],[126.40332492,36.7217053],[126.40298788,36.72162335],[126.40263738,36.72159568],[126.40228687,36.72162335],[126.40194984,36.7217053],[126.40163922,36.72183838],[126.40136697,36.72201747],[126.40114353,36.72223569],[126.40097751,36.72248466],[126.40087527,36.72275481],[126.40084075,36.72303575],[126.40087527,36.7233167],[126.40097751,36.72358684],[126.40114353,36.72383581],[126.40136697,36.72405402],[126.40163922,36.72423311],[126.40194984,36.72436619],[126.40228687,36.72444813],[126.40263738,36.7244758],[126.40298788,36.72444813],[126.40332492,36.72436619],[126.40363553,36.72423311],[126.40390779,36.72405402],[126.40413122,36.72383581],[126.40429725,36.72358684],[126.40439949,36.7233167],[126.40443401,36.72303575]]]}"
126.682586,36.94447124,"{""type"":""Polygon"",""coordinates"":[[[126.68438258,36.94447124],[126.68434806,36.94419111],[126.68424582,36.94392174],[126.6840798,36.94367349],[126.68385636,36.9434559],[126.68358411,36.94327732],[126.68327349,36.94314463],[126.68293646,36.94306292],[126.68258595,36.94303532],[126.68223545,36.94306292],[126.68189841,36.94314463],[126.6815878,36.94327732],[126.68131554,36.9434559],[126.68109211,36.94367349],[126.68092608,36.94392174],[126.68082384,36.94419111],[126.68078932,36.94447124],[126.68082384,36.94475137],[126.68092608,36.94502073],[126.68109211,36.94526898],[126.68131554,36.94548657],[126.6815878,36.94566514],[126.68189841,36.94579783],[126.68223545,36.94587953],[126.68258595,36.94590712],[126.68293646,36.94587953],[126.68327349,36.94579783],[126.68358411,36.94566514],[126.68385636,36.94548657],[126.6840798,36.94526898],[126.68424582,36.94502073],[126.68434806,36.94475137],[126.68438258,36.94447124]]]}"
126.8919046,36.26572222,"{""type"":""Polygon"",""coordinates"":[[[126.89370125,36.26572222],[126.89366673,36.26543962],[126.89356449,36.26516787],[126.89339847,36.26491742],[126.89317503,36.26469791],[126.89290278,36.26451775],[126.89259216,36.26438389],[126.89225513,36.26430145],[126.89190462,36.26427362],[126.89155412,36.26430145],[126.89121708,36.26438389],[126.89090647,36.26451775],[126.89063421,36.26469791],[126.89041078,36.26491742],[126.89024475,36.26516787],[126.89014251,36.26543962],[126.89010799,36.26572222],[126.89014251,36.26600483],[126.89024475,36.26627657],[126.89041078,36.26652701],[126.89063421,36.26674652],[126.89090647,36.26692667],[126.89121708,36.26706054],[126.89155412,36.26714297],[126.89190462,36.2671708],[126.89225513,36.26714297],[126.89259216,36.26706054],[126.89290278,36.26692667],[126.89317503,36.26674652],[126.89339847,36.26652701],[126.89356449,36.26627657],[126.89366673,36.26600483],[126.89370125,36.26572222]]]}"
126.7967389,36.69610904,"{""type"":""Polygon"",""coordinates"":[[[126.79853553,36.69610904],[126.798501,36.695828],[126.79839877,36.69555776],[126.79823274,36.6953087],[126.7980093,36.6950904],[126.79773705,36.69491124],[126.79742644,36.69477812],[126.7970894,36.69469614],[126.79673889,36.69466846],[126.79638839,36.69469614],[126.79605135,36.69477812],[126.79574074,36.69491124],[126.79546849,36.6950904],[126.79524505,36.6953087],[126.79507902,36.69555776],[126.79497679,36.695828],[126.79494226,36.69610904],[126.79497679,36.69639008],[126.79507902,36.69666032],[126.79524505,36.69690937],[126.79546849,36.69712767],[126.79574074,36.69730682],[126.79605135,36.69743994],[126.79638839,36.69752191],[126.79673889,36.69754959],[126.7970894,36.69752191],[126.79742644,36.69743994],[126.79773705,36.69730682],[126.7980093,36.69712767],[126.79823274,36.69690937],[126.79839877,36.69666032],[126.798501,36.69639008],[126.79853553,36.69610904]]]}"
126.8769447,35.58526903,"{""type"":""Polygon"",""coordinates"":[[[126.87874131,35.58526903],[126.87870679,35.58498398],[126.87860455,35.58470989],[126.87843853,35.58445728],[126.87821509,35.58423586],[126.87794284,35.58405415],[126.87763223,35.58391913],[126.87729519,35.58383598],[126.87694468,35.58380791],[126.87659418,35.58383598],[126.87625714,35.58391913],[126.87594653,35.58405415],[126.87567427,35.58423586],[126.87545084,35.58445728],[126.87528481,35.58470989],[126.87518258,35.58498398],[126.87514805,35.58526903],[126.87518258,35.58555408],[126.87528481,35.58582817],[126.87545084,35.58608078],[126.87567427,35.58630219],[126.87594653,35.58648389],[126.87625714,35.58661891],[126.87659418,35.58670205],[126.87694468,35.58673013],[126.87729519,35.58670205],[126.87763223,35.58661891],[126.87794284,35.58648389],[126.87821509,35.58630219],[126.87843853,35.58608078],[126.87860455,35.58582817],[126.87870679,35.58555408],[126.87874131,35.58526903]]]}"
